id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
884573,cozy  room in colouful  artist's apartment,4685835,Monika,,Obergiesing,48.11624,11.58305,Private room,36,1,92,2020-09-16,0.96,1,172
894480,small guestroom in flat oktoberfest,3301223,Ernst,,Sendling-Westpark,48.10577,11.50584,Private room,30,1,16,2020-05-07,0.21,3,365
907717,"Quiet room, sunny,centrally located",4862611,Anatol,,Bogenhausen,48.14074,11.6061,Private room,58,1,20,2020-07-24,0.23,1,71
914826,Nice apartment by the Friedensengel,1009438,Alex,,Bogenhausen,48.14144,11.60131,Entire home/apt,104,1,141,2020-10-30,1.55,11,0
917644,Individual 2-room apartm. w. garden,4927869,Kris,,Moosach,48.17184,11.50134,Entire home/apt,79,2,8,2019-10-03,0.20,1,357
921010,Living in the City 2 / Goetheplatz,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.12616,11.5573,Private room,30,2,299,2020-11-01,3.39,2,103
921158,Charming  sunny room Maxvorstadt,4951962,Sabine,,Maxvorstadt,48.15372,11.56311,Private room,64,1,264,2020-02-07,3.01,1,364
921287,Living in the City 1 / Goetheplatz,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.1276,11.55857,Private room,30,2,185,2020-10-27,2.11,2,7
936808,Is this the paradise?,5057324,Katharina & Kai,,Maxvorstadt,48.15105,11.56488,Private room,48,3,32,2020-04-05,0.37,1,206
944648,"Apartment, 39qm, MÜ Sendling-Westpark, 2-12 Monate",5114962,Birgit,,Sendling-Westpark,48.12214,11.53265,Entire home/apt,46,60,33,2020-01-31,0.78,1,269
947647,Lovely large apartment: Oktoberfest 150/1min walk,3006450,Sascha,,Schwanthalerhöhe,48.13511,11.54534,Entire home/apt,229,4,57,2020-09-01,0.89,1,357
956522,Nice Big Room in Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07845,11.48826,Private room,79,1,6,2017-09-02,0.07,7,365
958987,Oktoberfest  complete 4 flat central happy groups,982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12387,11.55148,Entire home/apt,450,4,16,2019-09-28,0.17,7,269
960371,"LOFT , silent70qm space .center of munic ,LMU uni",4508751,Mila,,Maxvorstadt,48.15675,11.56335,Entire home/apt,112,2,36,2020-08-08,0.39,2,365
966674,Dein Zuhause im Herzen ❤️von München!,5273222,Emanuel,,Altstadt-Lehel,48.13729,11.57338,Entire home/apt,135,2,151,2020-09-03,1.61,1,363
974971,Schick 3 room Apt. in Mü-Riem Messe,5332269,Josée,,Tudering-Riem,48.13359,11.68767,Entire home/apt,69,3,167,2020-12-02,1.79,2,46
979733,Neu 3 room apart. in Munich Messe,5332269,Josée,,Tudering-Riem,48.1338,11.68832,Entire home/apt,71,3,146,2020-11-30,1.56,2,42
986177,Mini Loft in Schwabing (M-centre),5411687,Aurélien,,Schwabing-West,48.1607,11.57224,Entire home/apt,100,14,0,,,1,335
989903,BEAUTIFUL APARTMENT WITH BALCONY,3704139,Toni,,Hadern,48.12494,11.49233,Entire home/apt,80,5,21,2016-02-05,0.22,1,357
991111,One room City Apartment,5443130,Bayram,,Maxvorstadt,48.14149,11.56119,Entire home/apt,79,1,261,2020-11-01,2.79,2,73
991132,One room City Apartment,5443130,Bayram,,Maxvorstadt,48.14122,11.5606,Entire home/apt,79,1,287,2020-11-04,3.06,2,72
1040420,Family apartment in central Munich,1009438,Alex,,Bogenhausen,48.13905,11.60826,Entire home/apt,79,1,454,2020-11-30,4.84,11,302
1053919,Sunny Apartment w/sundeck in Munich,581737,Stephan,,Berg am Laim,48.11949,11.63892,Entire home/apt,135,2,120,2020-06-27,1.29,2,52
1057272,cosy room in Munich Thalkirchen,4175678,Carsten,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10342,11.54387,Private room,42,2,126,2020-03-13,1.35,1,0
1061155,Room for rent near Munich fair,5842630,Elke,,Bogenhausen,48.14321,11.66323,Private room,45,3,69,2019-12-01,0.75,1,364
1062909,Zimmer zwischen Zentrum und Harras,919917,Werner,,Sendling,48.12278,11.54694,Private room,75,1,44,2019-10-07,0.47,6,365
1064368,2 Rooms App. in Munich,2024648,Tammy,,Schwabing-West,48.17734,11.58357,Entire home/apt,120,7,0,,,4,363
1071257,Cozy room + bathroom Schwab/Maxvors Octoberfest,5472671,Gaby,,Maxvorstadt,48.14835,11.57477,Private room,45,2,516,2020-10-18,5.51,1,138
1079223,Roof top apartment for 4 persons,5936109,Tobias,,Pasing-Obermenzing,48.16432,11.47888,Entire home/apt,179,2,41,2019-09-27,0.47,1,363
1088131,Comfortable 45m² Appartement w double bed+shower,5980372,Wilfried,,Ramersdorf-Perlach,48.08105,11.68254,Private room,45,1,31,2020-08-29,0.35,1,365
1091120,Cozy city apartment - Octoberfest!,5995353,Tim,,Schwabing-Freimann,48.17033,11.59638,Entire home/apt,103,2,43,2019-10-03,0.48,3,0
1099978,Ruhiges Apartment im Stadtzentrum,3391483,Helena,,Altstadt-Lehel,48.14112,11.59145,Entire home/apt,68,1,30,2020-09-17,0.34,1,288
1123061,bright Maisonette apartment Munich,1041027,Hallo,,Obergiesing,48.11691,11.58147,Entire home/apt,220,2,169,2020-01-03,1.83,1,343
1125755,Apartment Wald,6175976,Familie Sauer,,Ramersdorf-Perlach,48.0881,11.67534,Entire home/apt,44,2,115,2020-10-16,1.24,4,172
1132304,"central, bright & nice attic flat",6211349,Christian,,Altstadt-Lehel,48.13769,11.58459,Entire home/apt,189,5,20,2019-10-09,0.22,1,0
1157852,Nice apartment - ideal for two,6344738,Montserrat,,Schwanthalerhöhe,48.13662,11.54289,Entire home/apt,50,3,5,2015-08-23,0.06,1,0
1158720,Big Bright Room Near S-Bahn (Train),6349372,Stefan,,Sendling,48.10952,11.53645,Private room,38,1,720,2020-10-19,7.83,1,333
1188409,Central Munich City Apartment TOP,5995353,Tim,,Schwabing-Freimann,48.17165,11.59523,Entire home/apt,61,3,31,2020-09-30,0.34,3,0
1197825,COZY QUIET APT @ SUBWAY NEAR CENTER,4725664,Michael,,Milbertshofen-Am Hart,48.181,11.57107,Entire home/apt,99,2,78,2020-09-14,0.87,1,177
1205208,Close to Oktoberfest - Rooftop Design Appartment,825813,Gabor,,Sendling,48.11606,11.54578,Private room,53,2,7,2017-10-02,0.09,1,232
1213878,Beautiful room in central Schwabing,6710755,Karin,,Schwabing-West,48.15973,11.55806,Private room,35,1,363,2020-02-27,3.96,1,0
1214804,Attic Room in Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07639,11.48978,Private room,55,1,9,2019-02-28,0.10,7,365
1222849,Big Room @ Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07693,11.48841,Private room,70,1,6,2019-04-15,0.07,7,365
1233686,Attic Room II in Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0768,11.4899,Private room,50,1,9,2020-02-01,0.14,7,365
1250847,Charming City Apartment in Munich,6525364,Laura,,Sendling,48.10999,11.53725,Private room,54,2,2,2019-09-26,0.12,2,359
1261715,Bed & Breakfast München Schwabing,3603021,Hilde,,Schwabing-Freimann,48.16298,11.58112,Private room,55,2,26,2018-06-09,0.29,2,365
1323565,Attic Room III in Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07796,11.48963,Private room,40,1,10,2020-03-20,0.11,7,365
1328998,5 min zu Oktoberfest zu fuss :),7211536,Shpend,,Ludwigsvorstadt-Isarvorstadt,48.12566,11.55467,Entire home/apt,450,2,0,,,1,365
1342604,Central apartment near Oktoberfest,7281724,Ute,,Schwanthalerhöhe,48.13511,11.54319,Entire home/apt,125,4,25,2019-10-06,0.28,1,0
1352002,MunichOktoberfest round the corner,1545345,Sabine,,Schwanthalerhöhe,48.12969,11.54317,Private room,50,1,21,2016-09-30,0.24,2,365
1355138,Courtyard Camping - Schwabing Vintage VW,7354947,Lara,,Schwabing-West,48.16161,11.57611,Private room,78,2,23,2019-10-02,0.26,1,364
1355595,Nice room in Munich City with Wifi,1102324,Clara & Christian,,Obergiesing,48.09983,11.58678,Private room,26,4,28,2020-09-30,0.31,2,14
1359310,Oktoberfest 1Room Ap. next to U1/U3,7378013,Patrick,,Moosach,48.1806,11.52343,Entire home/apt,280,5,0,,,1,178
1362758,"Dream apartment 2 Rooms, Balcony, center of Munich",1538993,Matthias,,Ludwigsvorstadt-Isarvorstadt,48.12653,11.57046,Entire home/apt,80,2,12,2020-09-20,0.14,1,11
1369254,"B&B in City Center (Shared, NOT private room)",4402736,Cal,,Maxvorstadt,48.14424,11.55922,Shared room,34,1,92,2019-08-01,1.01,3,357
1376223,Walk to Oktoberfest Flat in City Center,4402736,Cal,,Maxvorstadt,48.14556,11.56089,Entire home/apt,295,1,26,2019-10-03,0.29,3,365
1381350,Tolle Altbauwohnung nahe Gärtnerplatz 100m2,7479978,Moritz,,Ludwigsvorstadt-Isarvorstadt,48.13062,11.57394,Entire home/apt,95,5,4,2020-08-08,0.12,1,82
1385757,Zimmer i Obermenzing Nähe PasingBf,7498312,Cathrin,,Pasing-Obermenzing,48.15571,11.46763,Private room,52,1,33,2019-06-01,0.37,1,362
1389646,Apartment in the Center!,7515870,Romy,,Ludwigsvorstadt-Isarvorstadt,48.12996,11.56591,Entire home/apt,125,3,4,2017-09-27,0.10,1,365
1394833,Cosy Apartment in the Center,7367613,Eva,,Au-Haidhausen,48.12532,11.57607,Entire home/apt,90,5,8,2017-09-08,0.09,1,0
1432296,"Central, 32m² furnished, Balcony",7285140,Friedrich,,Sendling,48.11465,11.5379,Entire home/apt,49,5,9,2019-01-31,0.10,1,180
1434387,Green living 10 min from Oktoberfest,7709497,Ursula Christina,,Sendling-Westpark,48.10659,11.53258,Entire home/apt,100,1,59,2020-11-26,0.71,3,306
1437491,Beautiful Artists Apartment,7421838,Laura,,Ludwigsvorstadt-Isarvorstadt,48.12518,11.55188,Entire home/apt,102,3,13,2019-10-09,0.17,1,145
1444156,Zweizimmerwohnung am Englischen Garten - long term,7754024,Oliver,,Altstadt-Lehel,48.14676,11.59462,Entire home/apt,150,180,1,2020-10-31,0.55,1,176
1463032,Renovated precious apartment,7840372,Philipp,,Schwabing-West,48.16521,11.57093,Entire home/apt,74,135,40,2020-02-07,0.45,2,0
1478113,Right at Subway U5 perfect for city,2993131,Wolfgang,,Ramersdorf-Perlach,48.10802,11.64574,Private room,35,100,158,2019-10-16,1.76,1,365
1481022,Munich Central in Giesing,914691,Klaus,,Obergiesing,48.11503,11.58076,Entire home/apt,51,2,166,2020-11-05,1.97,2,298
1496376,Bright Room with Breakfast - 20 mins to the Centre,7107397,Rene,,Aubing-Lochhausen-Langwied,48.15767,11.43169,Private room,65,2,19,2019-09-26,0.48,1,89
1497247,Big appartement in wonderful area!!,8001371,Ria,,Maxvorstadt,48.1527,11.5767,Entire home/apt,191,2,192,2019-10-09,2.17,1,19
1505430,MUNICH OKTOBERFEST 2 rooms 4 people,8042469,Jochen,,Feldmoching-Hasenbergl,48.21883,11.54338,Private room,45,1,12,2020-07-16,0.16,5,365
1518352,Cosy Apartment in Munich,8104861,Isabel,,Au-Haidhausen,48.13336,11.60337,Entire home/apt,81,3,114,2020-10-30,2.41,1,302
1518980,romantic bedroom with fourposterbed,7819546,Helena,,Au-Haidhausen,48.12633,11.60251,Private room,59,2,78,2019-10-10,0.89,1,82
1524674,"Appartement am Engl. Garten, nah zu BMW, Allianz..",7201055,Kimy,,Schwabing-Freimann,48.17603,11.60696,Entire home/apt,55,30,3,2019-06-16,0.04,3,364
1534335,Quiet appartement for two in Munich Laim,8182662,Mali & Albert,,Laim,48.12825,11.50626,Entire home/apt,55,28,128,2020-11-13,1.86,1,176
1536195,Flat in funky lil'Glass house,8192308,Cornelius,,Milbertshofen-Am Hart,48.18298,11.58105,Entire home/apt,105,14,14,2018-09-29,0.19,1,270
1537237,Dream in Trudering,8196705,Franziska,,Tudering-Riem,48.11534,11.68678,Private room,52,1,61,2020-01-30,0.69,1,364
1537332,Room near to Munich Fairground  ICM,8197140,Petra,,Tudering-Riem,48.12541,11.65599,Private room,55,2,19,2020-01-28,0.24,1,82
1547864,schöne   kleine Wohnung,934194,Klaus,,Berg am Laim,48.12297,11.61541,Private room,71,1,0,,,1,365
1549010,"Modern, clean&quiet 50qm apartment",3888508,Boris,,Schwabing-West,48.17314,11.56213,Entire home/apt,80,14,12,2014-10-06,0.14,1,10
1560042,Frisch und freundlich in weiß-rot,1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,37,1,33,2020-08-31,0.37,3,327
1570696,Cozy Heart of City Center Complete Flat,4402736,Cal,,Maxvorstadt,48.14454,11.56058,Entire home/apt,75,4,7,2020-06-28,0.08,3,357
1576417,Quiet and Relaxing Rooms with own Bath for 3People,8378646,Ralf,,Allach-Untermenzing,48.17917,11.46602,Private room,70,1,58,2020-01-19,1.46,1,22
1579894,Charming Flat in Schwabing - Munich Centre,8404471,Lizzy,,Schwabing-Freimann,48.16133,11.58356,Entire home/apt,129,1,17,2020-11-01,0.22,1,364
1585526,Tolle Altbauwohnung nahe Theresienwiese,7680306,Katharina,,Schwanthalerhöhe,48.13874,11.53128,Private room,55,3,4,2018-11-15,0.06,2,365
1586508,"Living room with couches, with kitchen and balcony",8453007,Lisa,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08953,11.49348,Private room,60,1,60,2019-09-29,0.71,1,237
1591094,"geräumig, freundlich, hell, blau",1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,39,1,36,2020-10-15,0.41,3,364
1593284,Mollies- Zimmer in schicker WG,8498436,Elke,,Ramersdorf-Perlach,48.11543,11.60441,Private room,27,5,57,2020-07-17,0.64,2,54
1593971,Leos  - Zimmer in schicker WG,8498436,Elke,,Ramersdorf-Perlach,48.11669,11.60333,Private room,26,210,70,2020-10-01,0.86,2,1
1596778,Quiet room in the West of Munich,8509811,Constanze,,Allach-Untermenzing,48.19351,11.44995,Private room,120,1,0,,,1,365
1597701,Munich - cozy room! city center,5267428,Benjamin,,Obergiesing,48.1155,11.58079,Private room,65,2,216,2020-02-27,2.45,1,356
1598100,Cozy accomodation in a shared room / entire acc,8519979,Ankit,,Pasing-Obermenzing,48.14783,11.45937,Shared room,263,1,1,2016-04-15,0.02,1,179
1600212,DOWNTOWN MUNICH,8529154,Nick,,Ludwigsvorstadt-Isarvorstadt,48.12957,11.5591,Private room,39,1,587,2020-11-28,6.64,1,213
1603105,Okoberfest langes WE Anfang Oktober,8542422,Olivia,,Milbertshofen-Am Hart,48.18187,11.5692,Entire home/apt,240,3,0,,,1,365
1604313,Modernes Apartment Vogel,6175976,Familie Sauer,,Ramersdorf-Perlach,48.0872,11.67435,Entire home/apt,44,3,120,2020-08-28,1.36,4,98
1604485,Apartment Süd,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08764,11.67477,Entire home/apt,32,3,185,2020-09-28,2.10,4,124
1605615,"Central, bright & modern (+balcony)",8553314,Matthias,,Sendling,48.10592,11.546,Private room,47,29,143,2020-01-14,1.77,1,354
1606773,"Gemütliche, kleine Wohnung in München",8558998,Carmen & Oskar,,Sendling-Westpark,48.11096,11.53353,Private room,80,3,8,2016-09-21,0.10,1,365
1607239,"Großzügige Wohnung, zentrale Lage",8561420,Nadja,,Sendling-Westpark,48.1102,11.53322,Entire home/apt,150,3,0,,,1,365
1607395,Wohnung im Zentrum Münchens!,8562088,Thorsten,,Milbertshofen-Am Hart,48.18535,11.57363,Entire home/apt,290,1,0,,,1,0
1607724,65m² in the Heart of Munich,6667825,Toby,,Ludwigsvorstadt-Isarvorstadt,48.13163,11.57897,Entire home/apt,120,2,36,2020-03-02,0.44,2,82
1608496,Flat -5 mins walking to Octoberfest,8567254,Nina,,Schwanthalerhöhe,48.1365,11.54222,Entire home/apt,166,3,24,2019-09-30,0.27,1,356
1612474,Bijou: 3-Z.-Whg.  Bestlage Schwabing Engl.-Garten,5723315,Bernd,,Schwabing-Freimann,48.1554,11.58764,Entire home/apt,69,7,2,2020-12-09,0.16,1,365
1620583,Maisonette-Wohnung - Hell & gemütlich!,1113478,Jana Catharina,,Untergiesing-Harlaching,48.10528,11.57215,Entire home/apt,55,3,0,,,1,271
1620813,Beautiful flat in Munich,8615342,Christine,,Obergiesing,48.10508,11.5966,Entire home/apt,120,2,36,2019-09-26,0.41,1,351
1632238,Nice apartment in Munich!,8671232,Paul,,Neuhausen-Nymphenburg,48.16138,11.52582,Entire home/apt,43,2,35,2020-11-30,0.40,1,234
1634302,WG-Zimmer zum Oktoberfestwochenende,8681679,Johannes,,Pasing-Obermenzing,48.14174,11.44665,Private room,127,1,0,,,1,364
1637127,Nice room in a quiet 2-room Apartment.. 2 beds,8694541,Jan,,Milbertshofen-Am Hart,48.18641,11.56467,Private room,49,1,351,2020-08-14,6.06,1,0
1639451,One guest room available,8491437,Angelina,,Moosach,48.17192,11.53368,Private room,79,1,5,2018-06-21,0.08,1,363
1639990,Zimmer mit eigenem Bad - messenah,5113477,Manfred Und Hilda,,Bogenhausen,48.15005,11.63462,Private room,53,2,31,2019-10-09,0.35,1,356
1640311,"Quietly room,Allianzarena, MOC, BMW, parking,Wifi",8709395,Conny Und Tobi,,Schwabing-Freimann,48.20169,11.60794,Private room,63,1,50,2020-02-22,0.57,1,362
1642680,QuiteRoomCloseToMunich´sCenter,8720421,Norbert,,Sendling,48.11439,11.55233,Private room,45,120,8,2017-07-05,0.09,1,268
1647546,Comfy flat for 2 - 15 min to Wiesn,4505677,Patrick,,Untergiesing-Harlaching,48.10693,11.57139,Entire home/apt,119,3,31,2020-09-07,0.48,1,365
1648891,Room - Heart of Munich,3074606,Julius,,Maxvorstadt,48.15396,11.57617,Private room,85,1,0,,,1,357
1651743,2 Room App. near Viktualienmarkt,2024648,Tammy,,Ludwigsvorstadt-Isarvorstadt,48.1336,11.57841,Entire home/apt,134,90,2,2018-06-14,0.06,4,365
1653116,Entire Penthouse in Maxvorstadt - central & calm,4339032,Semra,,Schwabing-West,48.16117,11.56391,Entire home/apt,60,2,9,2020-09-13,0.33,1,8
1653670,room in private apartement in Munic,4172107,Dominique,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08339,11.50482,Private room,39,2,9,2020-11-26,0.12,1,342
1654425,Attic apartment with own bathroom near subway,4073746,Friederike,,Untergiesing-Harlaching,48.10213,11.57699,Entire home/apt,64,2,179,2020-12-01,2.72,2,340
1658497,top premium/calm bedroom @Oktoberfest/Goetheplatz,8790201,Julien,,Ludwigsvorstadt-Isarvorstadt,48.1255,11.55209,Private room,89,1,43,2020-09-30,0.67,1,365
1662520,homeaway.com/775688 Münchenr Tor,3181349,Matthias,,Schwabing-West,48.17583,11.58174,Entire home/apt,56,28,22,2017-10-01,0.25,2,179
1663526,Private room in nice apartment,8812707,Simon,,Milbertshofen-Am Hart,48.18245,11.56401,Private room,35,7,6,2020-10-31,0.34,3,335
1664035,Private Room near Centre-Josephsplatz,8811933,Matthias,,Maxvorstadt,48.15404,11.56812,Private room,79,1,4,2019-10-05,0.05,2,365
1665220,"Schöne Wohnung, ruhig und zentral",8812707,Simon,,Milbertshofen-Am Hart,48.18208,11.56379,Entire home/apt,75,2,21,2019-12-02,0.28,3,205
1666171,Next to Oktoberfest Central Munich,8825230,Kate,,Schwanthalerhöhe,48.13253,11.54076,Entire home/apt,73,4,25,2019-10-04,0.31,1,81
1666610,"MUNICH OKTOBERFEST, 1 room, 2 Pers.",8042469,Jochen,,Feldmoching-Hasenbergl,48.21757,11.54373,Private room,69,1,2,2015-06-25,0.03,5,365
1666657,3 Zimmer Maissonettenwohnung 120 qm,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08671,11.67308,Entire home/apt,135,3,97,2020-02-17,1.12,4,173
1667129,Room 2-3 people during Oktoberfest,8829201,Johannes,,Hadern,48.1226,11.47896,Private room,99,2,35,2019-06-06,0.46,1,89
1667652,Sonniges Zimmer und zentral,8818530,Charo,,Au-Haidhausen,48.13014,11.60006,Private room,70,2,19,2018-10-26,0.22,1,364
1667717,Royal Living,2015792,Kamyar,,Schwabing-Freimann,48.1627,11.58063,Entire home/apt,76,1,4,2019-10-07,0.14,1,83
1670567,offener Gastbereich in schönem Haus,8844665,Susanne,,Obergiesing,48.08922,11.60971,Private room,80,1,0,,,1,365
1671276,"Zimmer/Private Room, 20qm, Schwabing, engl. Garten",8847954,Ulli,,Schwabing-Freimann,48.16147,11.5862,Private room,49,4,19,2020-10-01,0.22,1,206
1671501,"Guest room, 2 stops from Messe",8455323,Tina,,Berg am Laim,48.12852,11.65582,Private room,75,1,39,2020-01-29,0.44,1,357
1675536,Little Oasis in Munich,8866639,Katharina,,Sendling,48.11731,11.54191,Entire home/apt,149,2,23,2019-12-24,0.27,1,322
1676323,center bachelor appartment,8750930,Thomas,,Ludwigsvorstadt-Isarvorstadt,48.12953,11.57741,Entire home/apt,358,3,6,2020-02-17,0.29,1,180
1677222,"Authentic,quiet & fullequipped flat in Bogenhausen",8873907,Diana,,Bogenhausen,48.13829,11.61495,Entire home/apt,19,10,3,2017-01-06,0.05,1,0
1677659,OKTOBERFEST FLAT. 10 min to Wiesn,8876094,Christian,,Schwabing-West,48.15696,11.56945,Entire home/apt,150,3,6,2019-09-23,0.08,1,365
1680894,Gemütliche Wohnung Isar - Citylage,8890616,Alexa,,Untergiesing-Harlaching,48.11645,11.56649,Entire home/apt,99,1,27,2019-12-30,0.47,1,360
1681699,15 MINUTES TO MARIENPLATZ BY WALKING. CENTRAL FLAT,5307807,Melody,,Ludwigsvorstadt-Isarvorstadt,48.12932,11.57194,Private room,55,1,55,2019-12-01,0.62,1,72
1682202,Room Apartment Flat 26qm for 1-3Per,8895949,Karina,,Untergiesing-Harlaching,48.11471,11.56895,Entire home/apt,40,120,33,2018-10-30,0.41,2,23
1682832,Large room ideal for 4 guests next to Oktoberfest,8897877,Lorand,,Ludwigsvorstadt-Isarvorstadt,48.13639,11.55594,Private room,109,1,36,2019-10-07,0.41,3,365
1685118,"Oktoberfest - Munic best area, super tip, centr.",8909223,Hildegard,,Neuhausen-Nymphenburg,48.16344,11.53199,Private room,64,2,27,2019-10-06,0.31,1,365
1685441,cosy Apt in Garden  in schwabing,4508751,Mila,,Maxvorstadt,48.15643,11.56296,Entire home/apt,89,3,95,2019-12-26,1.13,2,359
1685902,2-Zi/1-bedroom flat Central Munich,8911294,Mirjam,,Altstadt-Lehel,48.13432,11.58035,Entire home/apt,92,3,15,2019-04-13,0.17,1,287
1690342,Private room close to Oktoberfest,8921724,Mihai,,Schwanthalerhöhe,48.13884,11.53076,Private room,95,1,7,2018-10-07,0.18,1,357
